2023-05-18 00:05:44,934 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:16:42,228 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.695, 'light': 0.83, 'temperature': 30.355, 'humidity': 91.183, 'waterTemperature': 22.815, 'timestamp': '2023-05-17 9:50:47'}, '养鱼3': None}
2023-05-18 00:16:42,228 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.506, 'light': 0.83, 'temperature': 30.402, 'humidity': 91.172, 'waterTemperature': 24.352, 'timestamp': '2023-05-17 9:51:17'}, '养鱼3': None}
2023-05-18 00:16:42,228 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.69, 'light': 0.83, 'temperature': 30.453, 'humidity': 91.09, 'waterTemperature': 25.367, 'timestamp': '2023-05-17 9:51:47'}, '养鱼3': None}
2023-05-18 00:16:42,228 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.8, 'light': 0.83, 'temperature': 30.49, 'humidity': 91.023, 'waterTemperature': 25.377, 'timestamp': '2023-05-17 9:52:17'}, '养鱼3': None}
2023-05-18 00:16:42,233 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.011, 'light': 0.83, 'temperature': 30.52, 'humidity': 90.97, 'waterTemperature': 26.151, 'timestamp': '2023-05-17 9:52:47'}, '养鱼3': None}
2023-05-18 00:16:42,233 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.118, 'light': 0.83, 'temperature': 30.55, 'humidity': 90.906, 'waterTemperature': 24.4, 'timestamp': '2023-05-17 9:53:17'}, '养鱼3': None}
2023-05-18 00:16:42,233 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 21.838, 'light': 0.83, 'temperature': 30.57, 'humidity': 90.818, 'waterTemperature': 24.424, 'timestamp': '2023-05-17 9:53:47'}, '养鱼3': None}
2023-05-18 00:16:42,233 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.075, 'light': 0.83, 'temperature': 30.553, 'humidity': 90.767, 'waterTemperature': 25.467, 'timestamp': '2023-05-17 9:54:17'}, '养鱼3': None}
2023-05-18 00:16:42,234 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.081, 'light': 0.83, 'temperature': 30.609, 'humidity': 90.686, 'waterTemperature': 26.204, 'timestamp': '2023-05-17 9:54:47'}, '养鱼3': None}
2023-05-18 00:16:42,240 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.022, 'light': 0.83, 'temperature': 30.636, 'humidity': 90.568, 'waterTemperature': 24.448, 'timestamp': '2023-05-17 9:55:17'}, '养鱼3': None}
